Data;Estacao_Ano;Tipo_Planta;Tipo_Solo;Temperatura_C;Chuva_mm;Horas_Sol_Dia;Humidade_Solo;Frequencia_Podas;Nivel_Pesticida;Cor_Folha;Densidade_Fibra;Tamanho_Raiz_cm;Indice_Crescimento;Resistencia_Clima;Ervas_Daninhas;Num_Praga;Altura_cm;Tempo_Crescimento_horas;Litros_Agua_Semana;Saude;Custo_Cultivo;Preco_Venda;Tempo_Vida_dias
2020-09-09;Outono;Tomate;Siltoso;21.045538810504993;89.41931914539435;2.2634733819189385;21.810817114334796;3.5;-3.5175596936164637;-3.073856417267075;1.229097376642292;43.73094073940823;0.5783099550435946;0.44187661372860276;0.0;2.5;254772.61766905035;734716.2975437453;752129.245301597;Doente;257968022.09864104;27532373471.925213;3546134.5220264196
2020-09-10;Outono;Soja;Siltoso;13.399758474162194;52.69688633747495;1.9700391548016434;27.829676170679384;-3.5;-4.280175517880704;14.53126972513125;2.67293550827025;49.96212657656153;0.6513131867094124;1.5683525825780151;0.0;0.5;201448.30510362572;726117.4692832934;779290.9773659424;Doente;287916562.08846414;35129802435.5309;3371353.7588998484
2020-09-11;Outono;Trigo;Argiloso;20.128807573042003;133.13287769079096;0.836901708041772;42.48912000174939;4.5;-2.6374816199326805;28.33757330496339;4.04589430913228;51.735604388228296;1.2887566589577235;-6.171196000802601;0.0;0.0;439964.52970516303;521560.76258234674;596829.7343836686;Doente;194826174.67262673;20349708201.55748;4206564.84760507
2020-09-12;Outono;Soja;Siltoso;25.857408979110346;209.25482406896322;1.4909328526294363;26.038366502789962;-0.5;-0.1813408597838677;30.82350748316423;2.8226033928093255;46.437365864153065;0.29447180618869295;-2.16773255604729;0.0;2.5;568066.7480893891;512311.3555531796;535212.8344497279;Doente;130727435.38509157;4634644065.777161;4741439.307487901
2020-09-13;Outono;Soja;Humoso;28.53531410862128;21.266058100064516;-3.8531542049668657;50.929916486191196;2.5;-1.1360823241000673;17.809544923729373;1.906502365921241;27.346245407132162;1.3944076089445798;-6.779259980555312;0.0;0.0;184001.2949333748;714982.3536650694;764077.7412476551;Saudável;196685362.00274795;80295818252.37427;3054289.473108145
2020-09-14;Outono;Tomate;Argiloso;28.61604248129739;68.12496865079976;-1.5057788255598243;74.34718159800997;-2.5;-0.6789649806357043;12.40673781833437;2.5122423394106237;12.200119822408938;1.2325016180469357;-3.0301971147340057;0.0;0.0;356650.7059001903;550080.1738626035;620167.5064791931;Doente;244927502.24149686;60459444652.81243;3531627.618489714
2020-09-15;Outono;Tomate;Arenoso;23.33673338082265;208.18952808208152;1.1025774340752825;62.09111520528573;0.5;-0.3974746135776588;7.04382345749807;2.4710598980016236;20.077319168775958;1.1621648745804125;-0.6005526774811685;0.0;0.0;676787.2546201905;327194.0164741236;414686.7552446516;Doente;105847268.08728738;1534495267.080763;4969425.628959882
2020-09-16;Outono;Milho;Humoso;33.13079324981572;54.71719337143241;-3.9252403721100464;56.37472259649079;0.5;0.10609414961125285;37.6232023077656;3.387308412397224;49.57726875169008;0.7728978864600843;-0.8724569065441301;0.0;0.0;290498.57118405204;648023.7902395524;691387.0861644897;Doente;268581601.19833827;63382536666.421;3406947.284219685
2020-09-17;Outono;Milho;Arenoso;30.522235419183282;43.148690327963976;-3.7361844505392527;50.515362924931395;1.5;-0.9408116897999768;44.62108536568687;2.0748116258731675;25.52913114312478;1.4918110787688013;2.470179731489834;0.0;6.5;182682.68147864647;884128.8031191342;788192.1444967056;Doente;299845209.7518159;51163425745.91595;2703556.8271231567
2020-09-18;Outono;Trigo;Siltoso;28.71144344095876;134.5374431599609;2.8151038597630667;43.88121325406142;-2.5;-1.7150049476734437;37.70151976793098;3.100233403243244;32.571526050444646;0.4956994914166919;0.7663850189167984;0.0;10.5;342986.0562651135;829326.5655615735;689257.0922432006;Doente;218462714.2074896;19687204050.21167;3275229.9521654015
2020-09-19;Outono;Milho;Humoso;7.668165650413819;192.86876465896597;1.472198893536575;22.784329780493053;2.5;-2.929915155859606;52.577216760019006;2.8870263627517603;40.492261442586134;0.5139494672087384;-3.484875030177694;0.0;0.0;553862.7819860228;484523.54089226655;548330.5957525417;Doente;143360494.43474066;11263597275.237648;4795507.08929151
2020-09-20;Outono;Soja;Humoso;6.20633886658948;115.92196353878522;-1.8770421350372484;72.35459148594745;2.5;-3.8488283745822613;31.927895805546324;1.0523091810773615;36.22291844298028;0.25271544589698114;-1.4493357007525614;0.0;29.5;183393.44607393863;1374488.9577314656;820060.274891148;Doente;268704096.41136265;54526493576.88034;1260163.3654897462
2020-09-21;Outono;Tomate;Arenoso;12.373418315864189;219.41285133690496;1.503702720949672;27.122379746965414;3.5;-1.3237451874543704;5.2288528224898885;2.215826466650747;47.156932810321834;1.404811087219505;-8.676237264815663;0.0;0.0;617935.0094957786;410738.9889113354;491822.9928620478;Doente;113479297.60751307;1587110703.8510175;5049395.714839811
2020-09-22;Outono;Milho;Humoso;25.905707817403567;156.33433990759858;2.3396533531141053;16.116481036538126;2.5;0.21770537323886785;51.60130912650923;4.564333240863514;44.81646905192018;0.7709918357990819;-2.2899393703283346;0.0;0.0;445305.53361459216;567782.1082884134;629248.469257767;Doente;185118680.85212708;30846308864.525276;4433654.092306011
2020-09-23;Outono;Milho;Humoso;18.335924666476373;35.31498144208955;-1.54564573511919;62.22592215207554;-2.5;-2.420251134276247;37.0693688863381;2.645751777740212;50.43272985675449;1.6244416112607671;-3.8707568517340265;0.0;10.5;153684.51668224996;978767.1445447117;807315.3957100312;Doente;311469880.6631845;84029604908.96576;2225744.7123356042
2020-09-24;Outono;Trigo;Humoso;18.07218777897935;219.06642633639507;-3.7117009800065004;22.01794700924852;0.5;-1.1386477169068039;36.22553503968748;4.093210660164236;37.233808788399394;0.6214355651387604;2.120804929857883;0.0;5.5;548382.2440035995;609225.8467698622;556978.1142764981;Doente;129974400.78616202;13354780180.912155;4548761.1680634925
2020-09-25;Outono;Cenoura;Siltoso;32.53760664688841;102.07884735603808;3.462232997501875;35.7575795739492;3.5;-2.281582307405061;48.474518165430815;1.685150230196045;50.56039748206424;1.560368922082588;-2.6964684123453786;0.0;0.0;347304.88625008275;591635.6640720214;668619.5902385338;Doente;230924300.17864156;18547385779.814873;3915239.3725568573
2020-09-26;Outono;Trigo;Arenoso;32.86688544395516;77.98050676909651;-1.2385612936349562;11.704804586435454;-4.5;-2.597377440553459;18.108503375889335;3.3938833528101804;22.91414572141522;1.5052772529962224;-0.7097142453521723;0.0;0.0;224271.96808134904;719143.1288028467;775462.4762097724;Doente;269193824.9360595;17020359465.420263;3630608.773884384
2020-09-27;Outono;Soja;Humoso;33.275257921607576;132.0758367155771;-3.148145893722349;19.319615583898237;-2.5;-2.7055164895712664;21.774005788085358;1.3395229891967673;18.493778358371408;1.482923042026697;-0.43054243684090565;0.0;0.0;381855.43896317226;608477.3454293398;661545.0320050129;Doente;208546305.64035654;14099021821.898613;4176197.8660613047
2020-09-28;Outono;Tomate;Argiloso;15.416342295450818;81.36151836417287;-0.06514502885482187;21.849113759260717;-3.5;-2.233921142712354;12.95918221896552;1.4172477258740839;46.73368532738453;0.78439139400957;-1.0182331427619031;0.0;0.0;259235.76801117783;679585.1562223022;742085.68514993;Doente;260136199.57975793;75260485440.51067;3680420.368167454
2020-09-29;Outono;Trigo;Argiloso;26.731674382177857;37.791501424030464;2.1477423653130714;13.53356854857933;2.5;-2.922566248043967;35.309301770804225;2.9090555111746346;42.25592256935792;1.4521013805301475;0.1073933905983111;0.0;0.0;129174.67378809719;776207.4419818935;839598.7980671823;Doente;310139192.00061333;85428490413.02563;3249429.1475018477
2020-09-30;Outono;Milho;Argiloso;14.14899543823109;20.785668615835345;-2.2268214830595268;55.69084656966604;0.5;-1.013177948261803;36.16710146534545;3.374872087138508;45.26793410089584;1.670848833645947;-3.358707919699631;0.0;0.0;204966.9929522495;706243.7322907454;751573.367864994;Doente;304362470.8359168;88789165365.39108;3063104.406524347
2020-10-01;Outono;Tomate;Argiloso;11.718294992233496;110.41667058405245;-1.8440795989330931;68.31540531228508;4.5;-0.3856844244132587;21.069489389580227;2.9221669569107753;26.07756887155614;0.5442402976677501;-1.889681562284757;0.0;0.0;447908.92643519095;493028.12847497204;564335.0887640354;Doente;204178922.37742552;32018531544.86498;3961970.330821595
2020-10-02;Outono;Tomate;Siltoso;11.538973720421076;187.87268444531844;-2.0582801056113347;35.85693805168275;2.5;-0.3426180241449206;12.146541707889728;2.442467226890579;22.000659801483867;0.6762007469672758;-3.260263706954145;0.0;16.5;396985.3288064962;954851.7447708005;675833.196786882;Doente;181977521.1008674;25519914657.62577;3209578.4198641633
2020-10-03;Outono;Milho;Humoso;16.26322862590782;134.9630371260153;3.9333844226534254;70.94521297634091;-3.5;-3.618550990241712;35.8734225393221;3.3773771183499437;40.05538688481464;1.3467128412817404;-0.27663188160179075;0.0;0.0;529625.2899303124;437158.37468488654;515244.47870703455;Doente;177181377.69810873;16982813324.089893;4236892.379560795
2020-10-04;Outono;Trigo;Arenoso;18.89872859339465;220.34145978868816;-2.4207701301556597;24.659119825275727;0.5;-0.2774988637133875;18.277970301428287;3.9335922661756766;16.47476885725091;0.66028032942432;-7.242212356489429;0.0;0.0;612910.4031345133;427517.7013471576;496299.5054263221;Doente;113728357.3476737;6045479131.619829;5046441.217299843
2020-10-05;Outono;Milho;Humoso;30.92847513165205;77.86932912943999;0.6041617357289919;32.50218925535364;1.5;-3.0492883980953165;51.3465124783598;2.953015261835733;35.51134838201574;1.3951096114894213;-3.667782520048412;0.0;16.5;126190.01229800278;1168127.5738068954;872825.3291952092;Doente;298351734.5017483;85729744995.50473;2111307.8630438084
2020-10-06;Outono;Cenoura;Siltoso;9.596732804181364;76.59101295201106;3.4021171332557145;20.276449118248657;2.5;-3.210506229944354;26.757525994751884;2.0723303412934264;33.540829834222535;0.3932255823106463;2.556478437579578;0.0;0.0;245754.05154574665;684182.4690414935;754691.8360360914;Doente;265998303.75446025;42715908166.52589;3658333.0091697494
2020-10-07;Outono;Tomate;Argiloso;28.047775421846822;52.44989204678884;-2.824827448977766;;3.5;-1.1232642703796625;0.2911805353713173;1.081898760279152;29.27442621576783;0.8226743170156579;-5.84959769651972;0.0;0.0;264265.64442889125;645656.8972093406;705047.3163143811;Saudável;163056227.99182543;40144744855.14404;3374422.999455787
2020-10-08;Outono;Batata;Siltoso;21.94364742567916;53.31271765306704;3.766833582941601;39.11573096698836;-0.5;-3.2335628569393946;18.13565818000767;1.9965167956367607;35.6101357798;0.3110154567289421;-3.870203307080552;0.0;0.0;238134.64448322786;672561.0593551887;742819.3209233307;Doente;279880742.5454919;71178806008.33852;3426803.9038133374
2020-10-09;Outono;Batata;Humoso;14.638360280279777;77.53731920200957;3.5798178751649967;52.65469388499979;-2.5;-4.492212529322291;18.8525450948559;2.934791270789349;50.12860960261719;0.5504294460230459;-6.383618707619568;0.0;0.0;332783.63686380954;588882.23336561;664183.6882034881;Doente;247181157.34685144;16341458774.295397;3648355.4889546074
2020-10-10;Outono;Soja;Arenoso;20.784587535984738;179.06800905470544;3.0765758964660996;63.04210298365973;-3.5;-2.888955695819302;27.937085473425366;1.124163459997964;38.39689385240496;0.5518521284927596;-6.364333010540081;0.0;0.0;610273.7122015038;374742.7680865864;461944.6440610166;Doente;135674114.10704145;15885480539.281256;4660024.38018062
2020-10-11;Outono;Milho;Siltoso;14.998262093310679;201.65135812728957;-2.283547829359982;47.92407072837327;2.5;-1.1497165555790971;41.60275782520592;1.9836931647364797;54.81691497117941;1.5142814819994312;-4.163668843189927;0.0;0.0;637643.6060253857;404149.7578348144;463645.54982077423;Doente;120236153.67660819;5669233073.137529;4882625.6503451085
2020-10-12;Outono;Milho;Arenoso;23.88245865714918;215.51743394153627;1.0724404480878675;53.658984449192026;-4.5;-3.122252456019959;51.112374232785974;1.9148733855191797;40.082956899388265;0.6107007365803753;-0.7138852409072491;0.0;0.0;686899.4508215891;352287.2740848898;424631.74099821784;Doente;102722161.5900231;781222398.6183212;5047463.999869191
2020-10-13;Outono;Soja;Siltoso;19.015317685657326;66.95793081929052;2.0871317836899212;75.19238161367018;4.5;-1.6092492773951093;35.12387249901261;2.7522834643626375;37.26103785151293;1.3216036672344653;1.439927984324104;0.0;0.0;360333.0608379131;542791.2958299997;619947.4865556395;Saudável;135848886.36327326;53624334725.95752;3552289.2814167785
2020-10-14;Outono;Soja;Arenoso;10.932165872366362;196.75950912281834;3.8882234255714376;30.65936127868589;0.5;-1.4564473360551902;17.54228108561248;1.7251269568020602;12.191946023206524;1.3013210632827896;-4.488366730615075;0.0;0.0;574096.0958665546;437719.0524946014;520812.9411682379;Doente;135122341.76217467;12626394842.18836;4852060.000170169
2020-10-15;Outono;Soja;Arenoso;9.497492236670901;86.15101785546742;-2.5566094233490366;34.866335310443596;-3.5;-1.088364498739061;28.340622922064053;1.495311290112451;15.046150663074593;0.8882128567918206;-4.516279007497268;0.0;0.0;306971.3001280869;642717.5172055283;697478.4962059793;Doente;247841484.90080658;30587884268.91911;3718058.176905651
2020-10-16;Outono;Tomate;Argiloso;22.400870462163905;43.06810890337688;2.1282071961543707;59.96409492572046;-2.5;-0.2713922258161592;19.976623818494325;2.3748451644373283;31.134452717165175;0.4171571368462802;-3.1089526607082956;0.0;0.0;258934.7622530136;627829.5618220791;703094.5173094099;Doente;279069698.1267321;85524828333.51686;3306260.2218386093
2020-10-17;Outono;Cenoura;Arenoso;33.0723909985831;194.50498510403312;-1.2895906405830964;52.51624579994395;2.5;-2.594222061028685;41.92207657404147;3.6804627515653987;30.85636228138721;0.6074314549504105;-3.1829313526456255;0.0;11.5;505465.9254787979;739338.0537225965;571629.5876983338;Doente;153546778.0528094;26530411245.71724;3743614.8928699726
2020-10-18;Outono;Milho;Argiloso;16.318730596730568;147.72112692872372;-2.5949882754559814;22.22216292384691;-4.5;-3.9248841740585565;48.79264497472189;2.5929977545662544;50.99575652722347;0.9906710849738858;2.853801950262902;0.0;39.5;47405.7748130355;1783979.9602950292;996743.7264264068;Doente;287716462.4523544;58341906336.6311;664419.9768528171
2020-10-19;Outono;Tomate;Humoso;27.9900032166787;53.44617921621234;-0.6289844702891614;36.05517130680119;0.5;-3.162415980211395;2.359221735745569;2.3311468222380496;29.492287502613813;0.10210918936262164;-4.971878103154359;0.0;13.5;90737.59285023308;1100594.090031755;877274.5867123248;Doente;314572215.18237805;69719440956.51999;2141807.9853115603
2020-10-20;Outono;Soja;Humoso;25.759840648193006;106.46625150260051;2.35068729718893;42.473520524796925;-2.5;-2.5962082815009127;24.143162516607727;1.290906244806642;48.752379886086096;0.9336676354676113;-2.845936004382308;0.0;0.0;377056.4782585278;569127.8533585394;642499.6665668177;Doente;222619146.96137196;39509432627.93659;3958601.533364026
2020-10-21;Outono;Milho;Argiloso;33.946647429284425;77.95153897541353;-0.28120157036758187;39.08214826385413;0.5;-1.1875872107302765;45.827978598729906;4.4021060965809715;58.804208664079;1.6736679150855764;-0.9164656898728687;0.0;0.0;305890.56140464713;647548.4190132606;699738.1583350346;Doente;254023546.64127305;45400492143.401276;3666630.8485742104
2020-10-22;Outono;Tomate;Argiloso;30.629430518974225;167.8589137420394;0.300184801624388;22.204096188609725;-2.5;-4.691433929562674;14.268146570014224;1.60722156115258;11.692866463742718;0.3063662136193339;-0.929680578272265;0.0;0.0;475838.91640574555;521769.09404401056;593245.3992451053;Doente;169844507.61980963;33440624938.393658;4552881.171262212
2020-10-23;Outono;Cenoura;Siltoso;22.99815776716389;111.18324612485361;3.961275281600969;74.43496603096523;2.5;-3.1781176401714473;49.68544375601997;4.3890500847287655;30.816531957779087;1.0924604490775436;-1.1112991354281414;0.0;35.5;115738.94530775025;1540500.1554956802;879555.2496189827;Doente;287422545.4985813;37181697799.80328;682238.5422331531
2020-10-24;Outono;Tomate;Siltoso;25.71091494702322;218.355989021277;-0.8071256035405909;63.08717292464519;-0.5;-0.8578316522742582;-2.393996927790544;3.5322962727576077;34.973429268987275;1.4362667431139384;-6.358807528103737;0.0;0.0;704294.4802104505;311425.2554042032;394378.3700442127;Doente;94670216.58993202;-751150049.942678;5039824.314328632
2020-10-25;Outono;Cenoura;Siltoso;32.951593997521044;31.448996451919022;0.9232060376739177;43.419767853616534;-1.5;-1.4027560407173651;26.395724040302575;3.733003353215696;26.796277126291628;1.494507574299939;-5.510486463313305;0.0;0.0;189397.52264514868;703287.2687457431;768017.6058919912;Doente;300211380.6631692;94517754309.27272;3185816.939557488
2020-10-26;Outono;Soja;Humoso;17.985563537608044;91.50305322724934;-1.0780463870770252;57.32913158754544;3.5;-1.0983446894428162;12.713659244388374;1.0567342914291615;21.065738330743173;1.3803087419455753;1.6273869373126608;0.0;0.0;376453.53568057937;561415.6599528842;626640.6612066363;Saudável;120042122.45233965;24127682740.71168;3799281.5677353134
2020-10-27;Outono;Cenoura;Siltoso;15.803841175733321;116.88003342199548;-0.8577148293703605;72.5346466555534;-0.5;-0.6979907101748686;43.33938587083932;3.0269577663613516;49.66751836157354;1.4403664815663635;1.2652714168140964;0.0;0.0;476100.20063356875;467160.5742342831;541508.2891776079;Doente;195084167.56514692;38053446493.072266;4041078.1666374714
2020-10-28;Outono;Milho;Arenoso;6.324332509055891;121.12671094966396;1.5651260275632648;19.257049571376857;-1.5;-0.8408659629810304;35.173752386384336;1.8570422665282957;59.16631424091933;0.7724096274903587;-6.020706426687821;0.0;0.0;365770.5900592837;623972.5187790217;680780.9936123322;Doente;220055034.88542134;21861894659.106865;4059933.425797976
2020-10-29;Outono;Soja;Arenoso;30.79653222574393;83.68716447712735;3.503095808759067;27.25097315555531;2.5;-1.3461287266069517;26.326204370874034;3.6819470830928096;43.87043303941255;1.436640142785236;0.46493131365849827;0.0;8.5;197938.162643885;911671.6987980243;803095.5553017252;Doente;275669388.53876245;85088958918.98767;2939643.9452795293
2020-10-30;Outono;Milho;Siltoso;30.029421012100947;166.3480498195136;0.3388716039385713;47.71394691403203;2.5;-2.5587368955178893;39.88162945595186;3.96544176315047;38.614731159461;1.6576530707381383;-0.3443805905292905;0.0;18.5;365656.1234801535;1024997.292069602;698351.1978008315;Doente;202690966.98323157;42817895295.63273;2829282.0049785534
2020-10-31;Outono;Batata;Arenoso;9.13363554300454;195.44941469779494;2.147199431590238;65.65558560073197;2.5;0.16094708701992833;15.197906413883178;3.7135541349953103;26.962288570815055;0.8338859716303539;-3.0614161792275443;0.0;0.0;660037.7305384618;341792.37981236656;426518.98997518735;Doente;117122121.3277921;8051822409.460402;4828836.18793338
2020-11-01;Outono;Trigo;Humoso;23.305721433981006;208.2438603955726;-3.2863475294642894;12.26270228697379;-1.5;-1.9116785794204731;23.15648650405075;3.0216818646576478;35.333430557142314;0.7361760451749411;-7.128066739341389;0.0;0.0;551300.6057459234;488981.78507752955;550959.8788242298;Doente;133145661.71775568;15971828815.573963;4907495.939826896
2020-11-02;Outono;Cenoura;Arenoso;19.919450945006623;181.51867535990525;-2.3107357005445843;78.60613011981211;-4.5;-3.7431985105266463;46.41757154122896;2.9630514186612755;33.877069731724006;0.8696972008598973;1.0582820342671724;0.0;0.0;652458.0152556788;336681.0515957988;414098.5126156824;Doente;124363696.03534958;3283701799.369446;4679522.151413807
2020-11-03;Outono;Trigo;Humoso;9.561272865273345;190.61603946131987;0.017053127356259523;41.56832180783468;-3.5;-3.29298028184692;32.418665612691065;2.753454573041424;33.67924568863096;0.7076655975754707;-5.269708387164477;0.0;0.0;581670.7987529633;423179.4772633186;500975.89991081617;Doente;135435343.14974087;9723850380.22189;4780715.175358939
2020-11-04;Outono;Trigo;Argiloso;35.417046811821706;130.6090601239991;-3.8399062109698017;34.87103944958749;-1.5;-1.2892322775184923;41.37898909817172;2.355878128571296;20.204670407091136;0.5371623978460549;0.029453602363812337;0.0;14.5;269629.07102963346;1004694.1776279975;757295.3591088335;Doente;237170528.01539823;49337231383.657684;2826000.8837623675
2020-11-05;Outono;Cenoura;Argiloso;12.440876623900664;185.67764528536293;-1.9771601698995296;30.215570254850906;4.5;-0.13334673137352393;39.129813751223644;2.802603206895684;53.71767085219563;1.155604437365744;-6.591676055918805;0.0;0.0;542218.6454130558;473390.8983461371;540179.2473920819;Doente;146749756.10158497;19727552185.926792;4708039.217120468
2020-11-06;Outono;Soja;Argiloso;8.017025402716833;81.20078182959045;0.13921031859973;21.929829141627884;-3.5;-3.863443911341354;13.86260827353907;2.902770754614312;43.003358201822955;0.9774122197551508;0.21317796708488324;0.0;17.5;89556.65327182313;1216362.157952864;905901.6150501377;Doente;303238116.37775886;40051089134.51854;2048763.5515564266
2020-11-07;Outono;Batata;Argiloso;23.845421385057286;100.19575242184288;-3.8803104139495943;65.13503323116882;4.5;-4.345312078641911;8.03666835457729;3.595375827877093;37.693267154470796;0.7873956784666846;-8.019963846026572;0.0;0.0;418919.89164364035;532290.4075698352;590024.6607707628;Doente;216473288.8187108;54309704872.0165;3831854.876810796
2020-11-08;Outono;Milho;Arenoso;28.166000313990978;83.88260276370886;-1.8836297101916664;76.60385113829363;-2.5;-0.3493893171608109;56.49175691781158;3.3841860199763545;57.79590682712718;0.4739601203704633;-3.891429488851788;0.0;0.0;414487.4904995946;528938.4128951023;586239.429943121;Doente;227111652.58343017;24015021321.43708;3682251.5360373296
2020-11-09;Outono;Tomate;Siltoso;6.973303381415608;113.97746708958509;0.11224655580695497;38.67999244524476;3.5;-0.18065466280666964;14.904037441887098;3.167880832160363;17.847028069353605;1.2054267296000984;-6.067576404449843;0.0;0.0;383281.58387758664;569871.1507789356;640093.869675928;Doente;216888380.42570043;52239695728.15316;4007649.96823414
2020-11-10;Outono;Milho;Arenoso;25.761529161810664;77.61592324772727;0.5851939838499653;76.3943082388088;3.5;-3.3751478307913447;32.99687625934264;4.184872739115763;18.701456623488532;0.5846835668628036;-4.675272148507714;0.0;23.5;166185.4774086002;1250462.164246543;818182.6975527167;Doente;291618643.17792463;58537192373.176094;1434668.899206126
2020-11-11;Outono;Tomate;Humoso;21.968756278543633;212.82228845088937;3.4060135444424446;67.39069268651926;3.5;-2.8706159355146426;14.359432634482026;2.153031032753039;42.225522849265815;0.2501634397661662;-3.939776567623287;0.0;0.0;702094.186162225;296299.38500760787;392558.83181689814;Doente;98171784.27611041;-529544568.8747638;5008249.532507044
2020-11-12;Outono;Milho;Arenoso;9.097950266251452;83.06892560113363;1.1627649860048628;43.398438529409155;1.5;-1.4561045698815502;42.06923367885569;2.6389419297011263;59.978046497492365;1.2120765326878251;-3.4134789334098894;0.0;14.5;187255.83565930813;1063465.188942383;815296.2373408257;Doente;282020979.57597655;45514804617.26532;2357294.8280263557
2020-11-13;Outono;Cenoura;Arenoso;11.17571630839086;40.108907622187964;-0.682113579760049;56.90669214489617;-1.5;-3.107394453158468;32.445117179195165;3.3152546252045045;39.078742844184866;0.8478786847445112;3.182521227695588;0.0;2.5;220538.06592589995;728126.762833638;739195.3155210364;Doente;289825792.91848;26941037564.82172;3055422.8100531795
2020-11-14;Outono;Batata;Humoso;23.03922891948241;125.86343321008269;3.4428094170645416;40.17375214799929;-4.5;-0.37125101602057686;7.6164273518787615;2.1341650309527895;9.695705589346577;0.22350844450496005;-2.4506705959225883;0.0;9.0;332925.61640861566;814235.3778905713;700174.7625783345;Doente;225845012.68264982;30121318915.289345;3320555.659638655
2020-11-15;Outono;Tomate;Argiloso;14.89072840539865;31.919815689035275;2.279063867102355;48.83549818094555;-2.5;-4.219151043801528;17.762506372529547;0.84085560717406;40.17034494024825;0.5875722759571803;-3.0855802790345734;0.0;27.5;-68696.50042723538;1519596.3040631793;1010595.6879572918;Doente;364459200.63414764;71690592548.95572;634400.1881907067
2020-11-16;Outono;Soja;Argiloso;34.14947185953948;42.60863326171611;-2.3999286310980192;13.78810319736214;2.5;-4.567133452569866;12.360941983342922;2.1299603065055623;12.367990331338762;1.2702690722106469;-5.5416622285124255;0.0;0.0;144508.5273142408;783808.8179391064;829912.477314304;Doente;304830145.4946939;59812738652.75269;3253769.813066591
2020-11-17;Outono;Milho;Argiloso;30.562206884521522;64.37787783924927;-2.953261109209442;58.4633028771042;-1.5;-3.7146135236568942;39.01079406810641;4.578749419356236;39.34991251494355;1.2011254663156354;-2.1634641424278644;0.0;0.0;320089.4596070087;621559.797285859;669293.5360648636;Doente;257399918.30808595;62333517241.41812;3501912.8861925253
2020-11-18;Outono;Milho;Siltoso;35.50701619540989;113.37004997642833;1.4064930859418645;13.422584719956443;4.5;-3.326605666345997;39.42447985425801;1.742068615287123;27.53824447274961;0.8476770111934943;-5.010578585976978;0.0;0.0;330570.228438828;655896.3522863928;710021.5878402962;Doente;231340132.773224;31697052122.40332;3981298.700342715
2020-11-19;Outono;Tomate;Humoso;13.790125168512418;107.15018646180557;0.4790653246158705;66.92080589044234;4.5;-4.192411600926467;0.7875396077029126;2.6865337409110412;46.225488259933684;0.35830328730012206;-1.1250660070731158;0.0;0.0;436541.0949695789;496377.7093314882;574080.1502312698;Doente;208416176.5903039;28532575862.021133;3943788.416893767
2020-11-20;Outono;Soja;Humoso;35.09170898393931;180.43837240055825;2.3173889103420464;67.4711446683059;-3.5;-4.4285924106676084;23.46952959078716;3.5200991204220027;29.35918772995272;1.0742904481383813;-4.438766068042209;0.0;28.5;341950.0315179747;1230442.6868148914;714469.889712455;Doente;201867621.81342843;47158628953.603806;2012951.5696794093
2020-11-21;Outono;Soja;Arenoso;18.937016093746735;168.39493077682266;1.9104404006294917;26.320269735001894;2.5;-0.9790059898618506;11.057473178887719;2.9427107156343975;49.48013381481079;1.4323540003365962;-0.2307001956448751;0.0;0.0;491672.19595116004;507485.59205325827;580890.3556917564;Doente;166991598.76620883;26913837430.38328;4573058.27948168
2020-11-22;Outono;Cenoura;Siltoso;16.42556385941264;105.76365879814026;1.0016922708601204;32.3812542785729;1.5;-3.935661727859555;32.289295393875626;3.105777698698131;26.50793196973143;1.194558384233978;-3.0333985302822235;0.0;0.0;348273.09064850543;602260.1778467434;671262.1012623741;Doente;228879738.55002123;14140162259.333143;3935795.2215223825
2020-11-23;Outono;Cenoura;Argiloso;7.510485809080599;87.24084151512598;3.8910573730311384;43.41658610514741;4.5;-0.18743356203932127;48.105643609442005;3.519196256144534;30.4805994052367;1.4278419755220126;3.1372138715714772;0.0;3.0;300692.0485479608;685653.1403147156;701023.5027653073;Doente;249527861.58066398;63581285364.78497;3511112.7631199756
2020-11-24;Outono;Cenoura;Siltoso;7.582957735788078;83.79375681229972;0.26871784088326933;51.491263091340585;3.5;-2.917046250130362;32.528146742165546;2.6845612171072286;55.669646604394515;1.019915552987818;-5.03914230703076;0.0;0.0;341308.63657912763;586645.5406338578;656189.7172971563;Doente;241206195.9688232;70085414185.90683;3702273.305716694
2020-11-25;Outono;Cenoura;Humoso;26.760337678399637;175.2990174588018;-3.0951539479862413;29.839615928006644;-3.5;-1.404015508764115;33.77639218628419;1.6706182171348916;22.108433425199486;1.2949361284491392;-6.735119590743665;0.0;0.0;514583.43052877847;496463.2306265843;558839.5800667403;Doente;157744400.64237148;27530302843.337444;4600392.403305993
2020-11-26;Outono;Cenoura;Humoso;19.737869833020838;30.91448124425395;2.6261885185279077;51.19890793030163;-0.5;-3.630033983526841;36.594033714467194;4.283648268118407;39.08183495757743;1.544494062301392;-0.8021031157931198;0.0;0.0;208288.8499072601;675974.3957254236;747710.2449442048;Doente;296511296.78169876;85420605558.38843;3201522.518486677
2020-11-27;Outono;Cenoura;Arenoso;12.795648781083173;23.064329902121166;-1.985173101234328;30.569954732117797;0.5;-3.5554307149115076;38.80724187990227;2.6934353151608494;30.532247918480905;1.372227148573816;2.7791734713014034;0.0;16.5;-26808.24142747451;1268630.1767358088;971822.9734354512;Doente;356502090.99672997;90286701246.5977;1572222.174918667
