Ano;Mes;Estacao;Crescimento
2024;1;Verão;43
2024;1;Verão;43
2024;1;Verão;43
2024;1;Verão;43
2024;1;Verão;43
2024;1;Verão;43
2024;1;Verão;43
2024;1;Verão;43
2024;1;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;2;Verão;43
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Verão;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;45
2024;3;Outono;46
2024;3;Outono;46
2024;3;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;4;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;5;Outono;46
2024;6;Outono;59
2024;6;Outono;58
2024;6;Outono;59
2024;6;Outono;60
2024;6;Outono;60
2024;6;Outono;60
2024;6;Outono;60
2024;6;Outono;60
2024;6;Outono;60
2024;6;Outono;60
2024;6;Outono;60
2024;6;Outono;60
2024;6;Outono;60
2024;6;Outono;60
2024;6;Outono;62
2024;6;Outono;61
2024;6;Outono;65
2024;6;Outono;65
2024;6;Outono;65
2024;6;Outono;65
2024;6;Inverno;120
2024;6;Inverno;109
2024;6;Inverno;110
2024;6;Inverno;107
2024;6;Inverno;109
2024;6;Inverno;120
2024;6;Inverno;122
2024;6;Inverno;125
2024;6;Inverno;115
2024;6;Inverno;119
2024;6;Inverno;118
2024;6;Inverno;112
2024;6;Inverno;111
2024;6;Inverno;113
2024;6;Inverno;115
2024;6;Inverno;120
2024;6;Inverno;119
2024;6;Inverno;111
2024;6;Inverno;119
2024;6;Inverno;120
2024;7;Inverno;125
2024;7;Inverno;115
2024;7;Inverno;115
2024;7;Inverno;115
2024;7;Inverno;118
2024;7;Inverno;125
2024;7;Inverno;118
2024;7;Inverno;119
2024;7;Inverno;119
2024;7;Inverno;120
2024;7;Inverno;125
2024;7;Inverno;125
2024;4;Inverno;125
2024;7;Inverno;125
2024;7;Inverno;115
2024;7;Inverno;115
2024;7;Inverno;118
2024;7;Inverno;117
2024;7;Inverno;122
2024;7;Inverno;125
2024;8;Inverno;140
2024;8;Inverno;135
2024;8;Inverno;135
2024;8;Inverno;132
2024;8;Inverno;138
2024;8;Inverno;137
2024;8;Inverno;140
2024;8;Inverno;138
2024;8;Inverno;132
2024;8;Inverno;134
2024;8;Inverno;131
2024;8;Inverno;134
2024;8;Inverno;136
2024;8;Inverno;137
2024;8;Inverno;138
2024;8;Inverno;139
2024;8;Inverno;132
2024;8;Inverno;134
2024;8;Inverno;140
2024;8;Inverno;140
2024;9;Inverno;140
2024;9;Inverno;135
2024;9;Inverno;135
2024;9;Inverno;132
2024;9;Inverno;138
2024;9;Inverno;137
2024;9;Inverno;140
2024;9;Inverno;95
2024;9;Inverno;95
2024;9;Inverno;95
2024;9;Inverno;95
2024;9;Inverno;95
2024;9;Inverno;95
2024;9;Inverno;95
2024;9;Inverno;95
2024;9;Inverno;95
2024;9;Inverno;95
2024;9;Inverno;95
2024;9;Inverno;95
2024;9;Inverno;95
2024;9;Primavera;46
2024;9;Primavera;48
2024;9;Primavera;45
2024;9;Primavera;44
2024;9;Primavera;44
2024;9;Primavera;45
2024;9;Primavera;44
2024;9;Primavera;43
2024;9;Primavera;44
2024;9;Primavera;43
2024;9;Primavera;44
2024;9;Primavera;42
2024;9;Primavera;41
2024;9;Primavera;41
2024;9;Primavera;41
2024;9;Primavera;41
2024;9;Primavera;41
2024;9;Primavera;41
2024;9;Primavera;41
2024;9;Primavera;41
2024;10;Primavera;40
2024;10;Primavera;43
2024;10;Primavera;40
2024;10;Primavera;41
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;10;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;43
2024;11;Primavera;40
2024;11;Primavera;41
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;11;Primavera;40
2024;12;Primavera;45
2024;12;Primavera;47
2024;12;Primavera;44
2024;12;Primavera;45
2024;12;Primavera;44
2024;12;Primavera;42
2024;12;Primavera;45
2024;12;Primavera;45
2024;12;Primavera;44
2024;12;Primavera;45
2024;12;Primavera;44
2024;12;Primavera;43
2024;12;Primavera;44
2024;12;Primavera;45
2024;12;Primavera;44
2024;12;Primavera;46
2024;12;Primavera;43
2024;12;Primavera;44
2024;12;Primavera;43
2024;12;Primavera;42
2025;1;Verão;30
2025;1;Verão;30
2025;1;Verão;30
2025;1;Verão;30
2025;1;Verão;30
2025;1;Verão;30
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;1;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;2;Verão;31
2025;3;Verão;31
2025;3;Verão;31
2025;3;Verão;31
2025;3;Verão;31
2025;3;Verão;31
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Verão;32
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;3;Outono;33
2025;4;Outono;33
2025;4;Outono;33
2025;4;Outono;33
2025;4;Outono;33
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;34
2025;4;Outono;35
2025;4;Outono;35
2025;4;Outono;35
2025;4;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;35
2025;5;Outono;36
2025;6;Outono;50
2025;6;Outono;51
2025;6;Outono;51
2025;6;Outono;51
2025;6;Outono;51
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Outono;52
2025;6;Inverno;88
2025;6;Inverno;87
2025;6;Inverno;86
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;88
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;89
2025;6;Inverno;88
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;6;Inverno;90
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;7;Inverno;95
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;8;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;98
2025;9;Inverno;95
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Inverno;55
2025;9;Primavera;30
2025;9;Primavera;30
2025;9;Primavera;30
2025;9;Primavera;30
2025;9;Primavera;30
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;9;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;31
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;10;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;32
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;11;Primavera;33
2025;12;Primavera;33
2025;12;Primavera;33
2025;12;Primavera;33
2025;12;Primavera;33
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
2025;12;Primavera;34
